proto,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,category
tcp,144164.0,1.759152,100.0,0.0,3.0,1.015647,100.0,0.0,0.178455,4.0625870000000015,DoS
udp,174749.0,1.755039,100.0,0.0,4.0,3.064588,100.0,0.0,0.465981,4.9217900000000006,DoS
tcp,29336.0,0.0033,33.0,0.140298,1.0,0.144008,33.0,0.040275,0.100688,0.148314,DoS
udp,200960.0,2.0388610000000003,100.0,0.0,4.0,2.038797,100.0,0.0,0.178901,4.100357,DoS
tcp,202193.0,0.020809,50.0,0.0,1.0,0.018416,50.0,0.045034,0.134935,0.050534,DoS
tcp,122532.0,0.0,91.0,0.0,3.0,0.0,91.0,0.0,0.117375,0.0,DoS
tcp,44111.0,2.054072,95.0,0.0,1.0,1.22563,95.0,0.041814,0.134634,4.7823720000000005,DoS
udp,131556.0,0.102015,100.0,4.447957,4.0,4.588868,100.0,0.0,0.392808,4.721898,DoS
udp,122661.0,1.687504,100.0,0.0,4.0,2.06324,100.0,0.0,0.221407,3.616208,DoS
udp,237469.0,0.016937,24.0,4.001189,4.0,4.023263,24.0,0.0,0.24774,4.042353,DoS
udp,155214.0,1.763457,100.0,0.0,4.0,3.087538,100.0,0.0,0.46177,4.914798,DoS
udp,167786.0,1.780385,100.0,0.0,4.0,3.083411,100.0,0.0,0.230893,4.146966,DoS
udp,110394.0,1.745427,100.0,0.0,4.0,3.022594,100.0,0.0,0.247785,4.079617,DoS
tcp,242755.0,0.0,100.0,0.166384,1.0,0.166384,100.0,0.0,6.010193,0.166384,DoS
tcp,17845.0,0.02506,100.0,0.0,1.0,0.016978,100.0,0.06390599999999999,0.12786199999999998,0.06575299999999999,DoS
tcp,49879.0,0.020091,100.0,0.0,1.0,0.011599,100.0,0.0,0.053129,0.046398,DoS
udp,182497.0,0.018622,62.0,2.547126,4.0,2.582209,62.0,0.0,0.3864,2.598766,DoS
udp,247654.0,1.681296,100.0,0.0,4.0,2.0510200000000003,100.0,0.0,0.254577,3.690433,DoS
udp,146251.0,0.11032,100.0,4.461411,4.0,4.556231,100.0,0.0,0.396422,4.734881,DoS
tcp,72624.0,0.050137,78.0,0.0,1.0,0.040637,78.0,0.047417,0.093524,0.122803,DoS
tcp,100001.0,0.0,95.0,0.0,3.0,0.0,95.0,0.0,0.106021,0.0,DoS
tcp,225034.0,0.005093,100.0,0.15693800000000002,1.0,0.162031,100.0,0.037332,0.111995,0.167123,DoS
udp,246995.0,1.6839509999999998,100.0,0.0,4.0,2.053808,100.0,0.0,0.253769,3.703398,DoS
tcp,120265.0,0.0,73.0,0.0,3.0,0.0,73.0,0.0,0.117152,0.0,DoS
udp,145666.0,1.7741060000000002,100.0,0.0,4.0,3.11795,100.0,0.0,0.46142,4.90947,DoS
udp,165428.0,1.790175,100.0,0.0,4.0,3.58016,100.0,0.0,0.446537,4.489664,DoS
tcp,42360.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.053122,0.0,DoS
udp,161396.0,1.743616,100.0,0.0,4.0,3.019811,100.0,0.0,0.230168,4.049654,DoS
udp,210788.0,1.780358,100.0,0.0,4.0,2.180457,100.0,0.0,0.267038,3.648204,DoS
udp,190278.0,2.122484,96.0,0.0,4.0,2.118845,96.0,0.0,0.178984,4.413367,DoS
udp,64993.0,1.563232,100.0,0.0,4.0,2.706905,100.0,0.0,0.232994,3.666122,DoS
tcp,144831.0,0.0,19.0,0.0,3.0,0.0,19.0,0.0,0.120066,0.0,DoS
tcp,239141.0,0.0,100.0,0.186367,1.0,0.186367,100.0,0.0,5.365757,0.186367,DoS
udp,38048.0,1.4315790000000002,100.0,0.0,4.0,2.863147,100.0,0.0,0.280272,3.5839,DoS
udp,87475.0,1.810495,69.0,0.0,4.0,2.215804,69.0,0.0,0.21527,3.817296,DoS
udp,186435.0,1.783365,56.0,0.0,4.0,2.156361,56.0,0.0,0.22693600000000005,4.111634,DoS
udp,197620.0,0.541725,100.0,3.2805440000000003,4.0,3.735134,100.0,0.0,0.277508,4.631454,DoS
udp,91542.0,1.745886,86.0,0.0,4.0,3.023416,86.0,0.0,0.247561,4.078615,DoS
tcp,183952.0,0.065501,100.0,0.0,1.0,0.039733,100.0,0.039885,0.128473,0.168657,DoS
tcp,223203.0,0.0,40.0,0.19002,1.0,0.19002,40.0,0.0,5.2626040000000005,0.19002,DoS
udp,231353.0,1.7877029999999998,66.0,0.0,4.0,2.980378,66.0,0.0,0.262721,4.7653870000000005,DoS
udp,7669.0,1.244421,100.0,0.0,4.0,1.758557,100.0,0.0,0.306485,2.7156130000000003,DoS
tcp,207070.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.113076,0.0,DoS
udp,231194.0,0.531139,100.0,2.540448,4.0,2.84793,100.0,0.0,0.406241,3.909232,DoS
udp,178275.0,0.027983,90.0,3.987329,4.0,4.026712,90.0,0.0,0.248,4.04914,DoS
udp,89638.0,1.813092,100.0,0.0,4.0,2.218951,100.0,0.0,0.215189,3.823365,DoS
udp,50203.0,1.326661,100.0,0.0,4.0,1.325952,100.0,0.0,0.301425,2.734265,DoS
tcp,219143.0,0.022813,100.0,0.0,1.0,0.018295,100.0,0.047454,0.142103,0.055862,DoS
udp,204470.0,0.5609109999999999,99.0,3.282637,4.0,3.834241000000001,99.0,0.0,0.273183,4.628037,DoS
udp,237249.0,1.572813,100.0,0.0,4.0,2.724113,100.0,0.0,0.29082800000000003,3.64648,DoS
udp,118984.0,0.020416,100.0,4.786927,4.0,4.808684,100.0,0.0,0.625907,4.840871,DoS
udp,216344.0,2.107479,22.0,0.0,4.0,2.106481,22.0,0.0,0.217869,4.30467,DoS
udp,119002.0,1.782131,90.0,0.0,4.0,3.0863150000000004,90.0,0.0,0.230664,4.155933,DoS
udp,58429.0,0.15062,100.0,3.540346,4.0,3.689528,100.0,0.0,0.217104,3.940701,DoS
udp,198369.0,0.409139,100.0,3.624745,4.0,3.874288,100.0,0.0,0.277569,4.5827849999999986,DoS
udp,53654.0,1.946531,79.0,0.0,4.0,2.301338,79.0,0.0,0.221067,4.762363,DoS
udp,134119.0,1.570948,40.0,0.0,4.0,2.720919,40.0,0.0,0.24695,3.637933,DoS
udp,223445.0,1.573207,100.0,0.0,4.0,2.724811,100.0,0.0,0.29076,3.648254,DoS
tcp,231191.0,0.0,100.0,0.179522,1.0,0.179522,100.0,0.0,5.570348,0.179522,DoS
udp,137169.0,0.075311,100.0,3.266001,4.0,3.346868,100.0,0.0,0.28385,3.469582,DoS
tcp,6174.0,0.0,70.0,0.0,3.0,0.0,70.0,0.0,0.13248,0.0,DoS
udp,12249.0,1.244712,100.0,0.0,4.0,1.758863,100.0,0.0,0.306831,2.720324,DoS
udp,69954.0,0.12954000000000002,100.0,3.257266,4.0,3.377572,100.0,0.0,0.282582,3.587863,DoS
tcp,248088.0,0.0,100.0,0.187177,1.0,0.187177,100.0,0.0,5.342536,0.187177,DoS
udp,164105.0,1.743394,100.0,0.0,4.0,3.019502,100.0,0.0,0.228001,4.042753,DoS
tcp,11225.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.097339,0.0,DoS
tcp,129189.0,0.023521,68.0,0.08965,1.0,0.113171,68.0,0.037034,0.111103,0.136692,DoS
udp,75815.0,1.92545,51.0,0.0,4.0,3.849569,51.0,0.0,0.581117,4.908646,DoS
tcp,53637.0,0.02049,100.0,0.137953,1.0,0.158443,100.0,0.034465,0.103396,0.17893399999999998,DoS
udp,119565.0,0.02002,96.0,4.786979,4.0,4.808427,96.0,0.0,0.625931,4.839949,DoS
udp,161474.0,1.82212,87.0,0.0,4.0,3.036107,87.0,0.0,0.200041,4.8603190000000005,DoS
udp,221955.0,1.707688,27.0,0.0,4.0,2.809772,27.0,0.0,0.278959,4.617121,DoS
udp,168076.0,1.7553150000000002,85.0,0.0,4.0,3.06548,85.0,0.0,0.463155,4.921944,DoS
tcp,252293.0,0.0,100.0,0.180069,1.0,0.180069,100.0,0.0,5.553427,0.180069,DoS
tcp,44818.0,0.0,73.0,0.0,3.0,0.0,73.0,0.0,0.117344,0.0,DoS
udp,234858.0,0.031454,66.0,3.500509,4.0,3.54832,66.0,0.0,0.280417,3.585975,DoS
udp,62601.0,1.862012,33.0,0.0,4.0,3.2890839999999995,33.0,0.0,0.459976,4.973345,DoS
tcp,40974.0,0.014166,100.0,0.0,1.0,0.008179,100.0,0.0,0.053134,0.032714,DoS
tcp,226737.0,0.093506,96.0,0.0,1.0,0.06611900000000001,96.0,0.0,0.116075,0.198357,DoS
udp,131306.0,2.026532,73.0,0.0,4.0,1.654122,73.0,0.0,0.189305,4.216718,DoS
udp,256323.0,0.13533399999999998,100.0,4.1089,4.0,4.241531,100.0,0.0,0.236464,4.427336,DoS
udp,34047.0,1.907515,100.0,0.0,4.0,3.814949,100.0,0.0,0.626563,4.79063,DoS
udp,163039.0,1.562524,47.0,0.0,4.0,2.706147,47.0,0.0,0.245298,3.635683,DoS
udp,36462.0,0.44777,90.0,1.383072,4.0,2.383899,90.0,0.0,0.404494,2.604542,DoS
tcp,237242.0,0.0,100.0,0.199586,1.0,0.199586,100.0,0.0,5.010371,0.199586,DoS
udp,167124.0,1.743926,100.0,0.0,4.0,3.020348,100.0,0.0,0.225281,4.049492,DoS
udp,46029.0,0.446993,89.0,1.383566,4.0,2.382737,89.0,0.0,0.404512,2.604934,DoS
udp,1571.0,1.78512,58.0,0.0,4.0,3.091566,58.0,0.0,0.243375,4.151184,DoS
tcp,128189.0,0.024381,57.0,0.090745,1.0,0.115126,57.0,0.037061,0.111184,0.139507,DoS
udp,219258.0,1.573263,15.0,0.0,4.0,2.72488,15.0,0.0,0.290817,3.648913,DoS
udp,90313.0,1.7826959999999998,16.0,0.0,4.0,3.285621,16.0,0.0,0.389652,4.700833,DoS
udp,166493.0,1.723277,89.0,0.0,4.0,2.841747,89.0,0.0,0.283572,4.648967,DoS
udp,58196.0,1.795525,81.0,0.0,4.0,3.591012,81.0,0.0,0.446785,4.4965660000000005,DoS
udp,239536.0,1.571656,100.0,0.0,4.0,2.722118,100.0,0.0,0.29096,3.638744,DoS
udp,160039.0,1.743426,100.0,0.0,4.0,3.019477,100.0,0.0,0.231208,4.049411,DoS
udp,110668.0,1.817606,83.0,0.0,4.0,2.224003,83.0,0.0,0.212469,3.850802,DoS
udp,91860.0,1.7830279999999998,100.0,0.0,4.0,3.088037,100.0,0.0,0.230629,4.145039,DoS
udp,113546.0,2.109466,100.0,0.0,4.0,2.107729,100.0,0.0,0.201439,4.336486,DoS
udp,62582.0,1.327375,50.0,0.0,4.0,1.326501,50.0,0.0,0.302559,2.745409,DoS
udp,14599.0,0.45313,100.0,1.368876,4.0,2.38166,100.0,0.0,0.404678,2.603439,DoS
tcp,103552.0,0.0,75.0,0.0,3.0,0.0,75.0,0.0,0.106272,0.0,DoS
udp,74573.0,0.458291,100.0,3.624384,4.0,3.954449,100.0,0.0,0.216094,4.738957,DoS
udp,4240.0,2.052186,80.0,0.0,4.0,1.674339,80.0,0.0,0.191055,4.31184,DoS
udp,213048.0,2.054494,100.0,0.0,4.0,2.054132,100.0,0.0,0.18174,4.162776999999998,DoS
udp,244212.0,0.020276,100.0,4.072756,4.0,4.1002839999999985,100.0,0.0,0.243325,4.120856,DoS
udp,10017.0,1.753082,89.0,0.0,4.0,3.036075,89.0,0.0,0.212286,4.072481,DoS
udp,207060.0,0.533384,100.0,2.542521,4.0,2.84694,100.0,0.0,0.406359,3.912654,DoS
tcp,66727.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.125047,0.0,DoS
udp,113903.0,0.141873,33.0,4.452811,4.0,4.635046,33.0,0.0,0.389017,4.817533999999998,DoS
tcp,100273.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.126355,0.0,DoS
udp,229057.0,1.572253,23.0,0.0,4.0,2.723139,23.0,0.0,0.29083600000000004,3.64222,DoS
udp,58172.0,1.795527,81.0,0.0,4.0,3.591019,81.0,0.0,0.446785,4.496564,DoS
udp,213561.0,1.572433,100.0,0.0,4.0,2.723473,100.0,0.0,0.29080100000000003,3.645047,DoS
tcp,40915.0,0.008191,100.0,0.0,3.0,0.0040950000000000005,100.0,0.0,0.127456,0.020477,DoS
tcp,231549.0,0.0,100.0,0.181774,1.0,0.181774,100.0,0.0,5.501337,0.181774,DoS
udp,176319.0,0.042917,97.0,3.624898,4.0,3.664759,97.0,0.0,0.287293,3.737074,DoS
tcp,27584.0,2.006157,69.0,0.0,3.0,1.158255,69.0,0.0,0.135904,4.633021,DoS
udp,102793.0,1.795811,90.0,0.0,4.0,3.591596,90.0,0.0,0.446726,4.499036,DoS
tcp,17743.0,1.995259,98.0,0.0,3.0,1.1519629999999998,98.0,0.0,0.135903,4.607853,DoS
tcp,244098.0,0.0,100.0,0.175644,1.0,0.175644,100.0,0.0,5.693335,0.175644,DoS
tcp,221534.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.11148,0.0,DoS
tcp,172728.0,0.03197,61.0,0.094704,1.0,0.126674,61.0,0.035488,0.106465,0.158643,DoS
tcp,99124.0,2.043205,98.0,0.0,3.0,1.179645,98.0,0.0,0.120038,4.71858,DoS
tcp,24773.0,0.011778,100.0,0.0,3.0,0.005889,100.0,0.0,0.127637,0.029445,DoS
udp,141202.0,1.519695,100.0,0.0,4.0,2.526538,100.0,0.0,0.35175500000000004,4.7926160000000015,DoS
udp,135667.0,2.111773,59.0,0.0,4.0,2.1101,59.0,0.0,0.204132,4.339034,DoS
tcp,87586.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.164955,0.0,DoS
tcp,973.0,0.0,85.0,0.0,3.0,0.0,85.0,0.0,0.06726900000000001,0.0,DoS
udp,3686.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,Normal
udp,3716.0,0.0,74.0,0.340996,2.0,0.340996,1.0,0.0,0.0,0.340996,Normal
udp,14279.0,0.0,18.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,Normal
udp,23486.0,0.0,18.0,0.0,4.0,0.0,18.0,0.0,0.399864,0.0,Normal
ipv6-icmp,3793.0,0.0,1.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,Normal
udp,13896.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,Normal
udp,3922.0,0.0,5.0,0.1061,4.0,0.1061,1.0,0.0,9.425071,0.1061,Normal
udp,3408.0,0.0,6.0,0.143152,2.0,0.143152,1.0,0.0,0.0,0.143152,Normal
arp,15.0,0.0,2.0,0.000367,2.0,0.000367,1.0,0.0,0.0,0.000367,Normal
tcp,7.0,0.034867,2.0,4.851122,2.0,4.88162,7.0,0.0,6.976675,4.999943,Normal
arp,5420.0,2.4e-05,12.0,3.2e-05,2.0,7.3e-05,12.0,0.003524,0.003524,9.1e-05,Normal
ipv6-icmp,1294.0,0.0,1.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,Normal
arp,9555.0,2.6e-05,4.0,0.000123,2.0,0.00015800000000000002,12.0,0.0017,0.0017,0.000186,Normal
ipv6-icmp,8513.0,0.0,1.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,Normal
arp,16858.0,0.0,3.0,2.2e-05,2.0,2.2e-05,2.0,0.0,0.0,2.2e-05,Normal
udp,5427.0,0.05810700000000001,14.0,0.255255,2.0,0.313363,14.0,8.604593,500000.0,0.37147,Normal
tcp,14456.0,0.0,18.0,1.7664259999999998,6.0,1.7664259999999998,1.0,6.793378,6.793378,1.7664259999999998,Normal
udp,8729.0,0.0,20.0,0.015493,2.0,0.015493,2.0,0.0,0.0,0.015493,Normal
udp,31738.0,0.0,14.0,0.007011,2.0,0.007011,19.0,0.0,0.0,0.007011,Normal
udp,12685.0,0.0,14.0,0.0,4.0,0.0,9.0,0.0,0.399802,0.0,Normal
udp,3783.0,0.0,74.0,0.29369,2.0,0.29369,2.0,0.0,0.0,0.29369,Normal
udp,4256.0,0.0,14.0,0.0,4.0,0.0,21.0,0.0,0.0,0.0,Normal
udp,32816.0,0.0,2.0,0.0,4.0,0.0,21.0,0.0,0.0,0.0,Normal
udp,27541.0,0.0,18.0,0.007326000000000002,2.0,0.007326000000000002,19.0,0.0,0.0,0.007326000000000002,Normal
udp,581.0,0.0,2.0,0.144049,2.0,0.144049,7.0,0.0,0.0,0.144049,Normal
arp,11629.0,3.3e-05,10.0,7.3e-05,2.0,0.000126,12.0,0.005072999999999999,0.005072999999999999,0.000165,Normal
udp,9.0,0.301763,1.0,0.497184,4.0,4.906977,4.0,0.0,11.294921,4.999999,Normal
udp,3703.0,0.0,74.0,0.012333,2.0,0.012333,2.0,0.0,0.0,0.012333,Normal
udp,26978.0,0.0,9.0,0.0,4.0,0.0,20.0,0.0,0.399829,0.0,Normal
udp,3718.0,0.0,74.0,0.166182,2.0,0.166182,4.0,0.0,0.0,0.166182,Normal
udp,17475.0,0.0,11.0,0.0,4.0,0.0,20.0,0.0,0.400001,0.0,Normal
udp,107.0,0.0,3.0,0.007523,2.0,0.007523,2.0,0.0,0.0,0.007523,Normal
udp,14568.0,0.0,12.0,0.0,4.0,0.0,24.0,0.0,0.0,0.0,Normal
udp,20388.0,0.0,11.0,0.007495999999999998,2.0,0.007495999999999998,15.0,0.0,0.0,0.007495999999999998,Normal
udp,3923.0,0.0,5.0,1.528407,4.0,1.528407,5.0,0.0,1.308552,1.528407,Normal
udp,12647.0,0.0,11.0,0.048457,2.0,0.048457,3.0,0.0,0.0,0.048457,Normal
udp,1.0,0.091445,3.0,3.56061,4.0,4.956414,3.0,0.0,18.047676,4.99944,Normal
udp,3708.0,0.0,74.0,0.2149,2.0,0.2149,4.0,0.0,0.0,0.2149,Normal
udp,14527.0,0.0,9.0,0.0,4.0,0.0,24.0,0.0,0.0,0.0,Normal
udp,5436.0,0.000324,14.0,0.14385499999999998,2.0,0.144179,14.0,1533.74231,250000.0,0.144503,Normal
udp,30657.0,0.0,18.0,0.0073370000000000015,2.0,0.0073370000000000015,19.0,0.0,0.0,0.0073370000000000015,Normal
udp,6750.0,0.0,20.0,0.164368,2.0,0.164368,1.0,0.0,0.0,0.164368,Normal
udp,1787.0,0.0,20.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,Normal
udp,4123.0,0.0,14.0,0.0,4.0,0.0,8.0,0.0,0.399856,0.0,Normal
tcp,5438.0,0.0,14.0,1.44505,6.0,1.44505,3.0,7.612192999999999,8.304211,1.44505,Normal
udp,3709.0,0.0,74.0,0.215046,2.0,0.215046,4.0,0.0,0.0,0.215046,Normal
udp,106.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.399839,0.0,Normal
udp,3664.0,0.0,29.0,0.342369,2.0,0.342369,1.0,0.0,0.0,0.342369,Normal
udp,5439.0,0.0,23.0,0.142401,2.0,0.142401,1.0,0.0,0.0,0.142401,Normal
udp,3678.0,0.0,29.0,0.165992,2.0,0.165992,2.0,0.0,0.0,0.165992,Normal
udp,17425.0,0.0,11.0,0.0,4.0,0.0,20.0,0.0,0.400081,0.0,Normal
udp,4033.0,0.0,23.0,0.057087,2.0,0.057087,2.0,0.0,0.0,0.057087,Normal
udp,20427.0,0.0,14.0,0.0,4.0,0.0,18.0,0.0,0.399822,0.0,Normal
udp,14578.0,0.0,14.0,0.0,4.0,0.0,8.0,0.0,0.399821,0.0,Normal
udp,4266.0,0.0,14.0,0.0,4.0,0.0,21.0,0.0,0.0,0.0,Normal
udp,27539.0,0.0,18.0,0.0,4.0,0.0,18.0,0.0,0.399823,0.0,Normal
udp,22462.0,0.0,18.0,0.008054,2.0,0.008054,19.0,0.0,0.0,0.008054,Normal
udp,7.0,0.245391,3.0,1.348159,2.0,4.947291000000001,3.0,20.161507,20.161507,4.999958,Normal
arp,7405.0,1.1e-05,11.0,9.3e-05,2.0,0.000111,10.0,0.003116,0.003116,0.000127,Normal
udp,4134.0,0.0,12.0,0.0,4.0,0.0,8.0,0.0,0.399813,0.0,Normal
tcp,11816.0,0.0,26.0,5.5e-05,1.0,5.5e-05,100.0,0.0,0.0,5.5e-05,Reconnaissance
icmp,13291.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,0.00239,0.0,Reconnaissance
tcp,16345.0,0.0,97.0,0.00162,1.0,0.00162,100.0,0.0,0.0,0.00162,Reconnaissance
icmp,1846.0,0.0,42.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,Reconnaissance
tcp,1894.0,0.0,32.0,3.9e-05,1.0,3.9e-05,99.0,0.0,0.0,3.9e-05,Reconnaissance
udp,5495.0,0.0,14.0,7.5e-05,4.0,7.5e-05,58.0,0.0,0.0,7.5e-05,Reconnaissance
icmp,14477.0,0.0,43.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,Reconnaissance
udp,14007.0,0.0,14.0,0.000119,4.0,0.000119,57.0,0.0,0.0,0.000119,Reconnaissance
udp,12759.0,0.0,14.0,7.7e-05,4.0,7.7e-05,57.0,0.0,0.0,7.7e-05,Reconnaissance
tcp,19973.0,0.0,35.0,0.321412,6.0,0.321412,100.0,12.445086,15.556357,0.321412,Reconnaissance
tcp,4497.0,0.0,100.0,0.000602,1.0,0.000602,100.0,0.0,0.0,0.000602,Reconnaissance
tcp,10124.0,0.0,48.0,0.000394,1.0,0.000394,100.0,0.0,0.0,0.000394,Reconnaissance
tcp,2752.0,0.0,33.0,7.5e-05,1.0,7.5e-05,99.0,0.0,0.0,7.5e-05,Reconnaissance
tcp,31660.0,0.0,57.0,0.0007700000000000001,1.0,0.0007700000000000001,96.0,0.0,0.0,0.0007700000000000001,Reconnaissance
tcp,7339.0,0.0,100.0,0.003523,1.0,0.003523,100.0,0.0,0.0,0.003523,Reconnaissance
tcp,13763.0,0.0,100.0,0.000572,1.0,0.000572,100.0,0.0,0.0,0.000572,Reconnaissance
tcp,23145.0,0.0,100.0,9.2e-05,1.0,9.2e-05,100.0,0.0,0.0,9.2e-05,Reconnaissance
tcp,28860.0,0.0,100.0,0.001597,1.0,0.001597,100.0,0.0,0.0,0.001597,Reconnaissance
udp,33220.0,0.0,19.0,0.0,4.0,0.0,74.0,0.0,0.0,0.0,Reconnaissance
tcp,2767.0,0.0,100.0,0.000134,1.0,0.000134,100.0,0.0,0.0,0.000134,Reconnaissance
tcp,12212.0,0.0,100.0,0.003644,1.0,0.003644,100.0,0.0,0.0,0.003644,Reconnaissance
tcp,7744.0,0.0,100.0,0.003783,1.0,0.003783,100.0,0.0,0.0,0.003783,Reconnaissance
udp,2511.0,0.0,15.0,6.4e-05,4.0,6.4e-05,58.0,0.0,0.0,6.4e-05,Reconnaissance
tcp,23327.0,0.0,100.0,0.000129,1.0,0.000129,100.0,0.0,0.0,0.000129,Reconnaissance
icmp,2077.0,0.0,42.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,Reconnaissance
tcp,18744.0,0.0,98.0,0.000244,1.0,0.000244,100.0,0.0,0.0,0.000244,Reconnaissance
tcp,4248.0,0.0,26.0,4.1e-05,1.0,4.1e-05,45.0,0.0,0.0,4.1e-05,Reconnaissance
tcp,30635.0,0.0,100.0,0.0004730000000000001,1.0,0.0004730000000000001,100.0,0.0,0.0,0.0004730000000000001,Reconnaissance
udp,13768.0,0.0,15.0,6.7e-05,4.0,6.7e-05,62.0,0.0,0.0,6.7e-05,Reconnaissance
tcp,12416.0,0.0,100.0,0.00429,1.0,0.00429,100.0,0.0,0.0,0.00429,Reconnaissance
tcp,26525.0,0.0,8.0,0.000276,1.0,0.000276,100.0,0.0,0.0,0.000276,Reconnaissance
tcp,1746.0,0.0,33.0,0.000104,1.0,0.000104,100.0,0.0,0.0,0.000104,Reconnaissance
tcp,10873.0,0.0,100.0,0.0032240000000000003,1.0,0.0032240000000000003,100.0,0.0,0.0,0.0032240000000000003,Reconnaissance
tcp,4149.0,0.0,33.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,Reconnaissance
tcp,3239.0,0.0,100.0,0.000152,1.0,0.000152,100.0,0.0,6578.947754,0.000152,Reconnaissance
icmp,10216.0,0.0,42.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,Reconnaissance
icmp,36658.0,0.0,25.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,Reconnaissance
tcp,15802.0,0.0,100.0,0.000134,1.0,0.000134,100.0,0.0,0.0,0.000134,Reconnaissance
tcp,21935.0,0.0,25.0,0.200991,6.0,0.200991,100.0,24.876736,29.852081,0.200991,Reconnaissance
udp,4426.0,0.0,45.0,0.0,4.0,0.0,90.0,0.0,0.0,0.0,Reconnaissance
tcp,753.0,0.0,100.0,1.9e-05,1.0,1.9e-05,100.0,0.0,0.0,1.9e-05,Reconnaissance
tcp,5143.0,0.0,100.0,0.000634,1.0,0.000634,100.0,0.0,0.0,0.000634,Reconnaissance
udp,14041.0,0.0,15.0,8.7e-05,4.0,8.7e-05,57.0,0.0,0.0,8.7e-05,Reconnaissance
tcp,22260.0,0.0,85.0,1.3e-05,1.0,1.3e-05,85.0,0.0,0.0,1.3e-05,Reconnaissance
tcp,345.0,0.0,100.0,0.000458,1.0,0.000458,100.0,0.0,0.0,0.000458,Reconnaissance
udp,16448.0,0.0,14.0,0.00018,4.0,0.00018,57.0,0.0,0.0,0.00018,Reconnaissance
tcp,21746.0,0.0,100.0,8.6e-05,1.0,8.6e-05,100.0,0.0,0.0,8.6e-05,Reconnaissance
tcp,7989.0,0.0,100.0,0.003879,1.0,0.003879,100.0,0.0,0.0,0.003879,Reconnaissance
tcp,21332.0,0.0,100.0,3.1e-05,1.0,3.1e-05,100.0,0.0,0.0,3.1e-05,Reconnaissance
tcp,17341.0,0.0,100.0,4.2e-05,1.0,4.2e-05,100.0,0.0,0.0,4.2e-05,Reconnaissance
tcp,9093.0,0.0,85.0,0.0004190000000000001,1.0,0.0004190000000000001,100.0,0.0,0.0,0.0004190000000000001,Reconnaissance
tcp,21790.0,0.0,100.0,7.5e-05,1.0,7.5e-05,100.0,0.0,0.0,7.5e-05,Reconnaissance
icmp,11480.0,0.0,43.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,Reconnaissance
tcp,23787.0,0.0,100.0,0.001065,1.0,0.001065,100.0,0.0,0.0,0.001065,Reconnaissance
icmp,15495.0,0.0,43.0,0.0,5.0,0.0,11.0,0.0,0.00154,0.0,Reconnaissance
tcp,29199.0,0.0,100.0,0.007956999999999999,1.0,0.007956999999999999,100.0,0.0,0.0,0.007956999999999999,Reconnaissance
tcp,4952.0,0.0,100.0,0.000785,1.0,0.000785,100.0,0.0,0.0,0.000785,Reconnaissance
udp,10689.0,0.0,15.0,3.2e-05,4.0,3.2e-05,59.0,0.0,0.0,3.2e-05,Reconnaissance
tcp,2590.0,0.0,100.0,8.1e-05,1.0,8.1e-05,100.0,0.0,0.0,8.1e-05,Reconnaissance
tcp,23766.0,0.0,100.0,0.001144,1.0,0.001144,100.0,0.0,0.0,0.001144,Reconnaissance
tcp,17119.0,0.0,100.0,3.3e-05,1.0,3.3e-05,100.0,0.0,0.0,3.3e-05,Reconnaissance
tcp,22329.0,0.0,25.0,0.197844,6.0,0.197844,100.0,25.272436,30.326925,0.197844,Reconnaissance
tcp,28519.0,0.0,100.0,1.053009,1.0,1.053009,100.0,0.0,0.0,1.053009,Reconnaissance
tcp,3896.0,0.0,100.0,8.9e-05,1.0,8.9e-05,100.0,0.0,0.0,8.9e-05,Reconnaissance
tcp,6257.0,0.0,100.0,0.004014,1.0,0.004014,100.0,0.0,0.0,0.004014,Reconnaissance
tcp,1848.0,0.0,93.0,1.6e-05,1.0,1.6e-05,93.0,0.0,0.0,1.6e-05,Reconnaissance
tcp,22690.0,0.0,100.0,6.6e-05,1.0,6.6e-05,100.0,0.0,0.0,6.6e-05,Reconnaissance
